Line,production day,shift,from,till,Code,Stof-Snelheid-Profiel,IO parts,NIO parts
103,3/30/2022,night,31/03/22 4:04,31/03/22 5:55,3007,FX-20m-37.xxx,0,0
103,3/31/2022,early,31/03/22 5:55,31/03/22 13:55,3007,FX-20m-37.xxx,8789,1237
103,3/31/2022,late,31/03/22 13:55,31/03/22 16:51,3007,FX-20m-37.xxx,3705,255
103,3/31/2022,late,31/03/22 16:51,31/03/22 21:30,3006,FX-16m-37.xxx,3777,487
103,3/31/2022,late,31/03/22 21:30,31/03/22 21:55,3005,FX-16m-37.xxx,0,0
103,3/31/2022,night,31/03/22 21:55,1/04/22 5:55,3005,FX-16m-37.xxx,5089,2763
103,4/1/2022,early,1/04/22 5:55,1/04/22 8:47,3005,FX-16m-37.xxx,2363,541
103,4/1/2022,early,1/04/22 8:47,1/04/22 13:55,3006,FX-16m-37.xxx,4031,863
103,4/1/2022,late,1/04/22 13:55,1/04/22 21:55,3006,FX-16m-37.xxx,6871,1026
103,4/1/2022,night,1/04/22 21:55,2/04/22 5:55,3006,FX-16m-37.xxx,6927,1137
103,4/2/2022,early,2/04/22 5:55,2/04/22 13:55,3006,FX-16m-37.xxx,6893,1093
103,4/3/2022,night,3/04/22 21:55,4/04/22 5:55,3006,FX-16m-37.xxx,6625,1464
103,4/4/2022,early,4/04/22 5:55,4/04/22 13:55,3006,FX-16m-37.xxx,6685,1391
103,4/4/2022,late,4/04/22 13:55,4/04/22 21:55,3006,FX-16m-37.xxx,6881,1208
103,4/4/2022,night,4/04/22 21:55,5/04/22 5:55,3006,FX-16m-37.xxx,6413,1481
103,4/5/2022,early,5/04/22 5:55,5/04/22 13:55,3006,FX-16m-37.xxx,7174,914
103,4/5/2022,late,5/04/22 13:55,5/04/22 14:21,3006,FX-16m-37.xxx,383,63
103,4/5/2022,late,5/04/22 14:21,5/04/22 21:55,3005,FX-16m-37.xxx,2386,2115
103,4/5/2022,night,5/04/22 21:55,6/04/22 5:09,3005,FX-16m-37.xxx,4665,1085
103,4/5/2022,night,6/04/22 5:09,6/04/22 5:55,3003,FX-14m-37.xxx,138,380
103,4/6/2022,early,6/04/22 5:55,6/04/22 6:57,3003,FX-14m-37.xxx,729,188
103,4/6/2022,early,6/04/22 6:57,6/04/22 13:55,3004,FX-14m-18.xx,4773,1336
103,4/6/2022,late,6/04/22 13:55,6/04/22 21:55,3004,FX-14m-18.xx,6620,653
103,4/6/2022,night,6/04/22 21:55,7/04/22 5:55,3004,FX-14m-18.xx,5714,1391
103,4/7/2022,early,7/04/22 5:55,7/04/22 10:41,3004,FX-14m-18.xx,3718,617
103,4/7/2022,night,8/04/22 0:15,8/04/22 5:55,3053,NU-20m-80.xx,4869,1681
103,4/8/2022,early,8/04/22 5:55,8/04/22 9:01,3053,NU-20m-80.xx,3710,234
103,4/8/2022,late,8/04/22 18:48,8/04/22 21:55,3053,NU-20m-80.xx,2456,510
103,4/8/2022,night,8/04/22 21:55,9/04/22 5:55,3053,NU-20m-80.xx,8964,1163
103,4/9/2022,early,9/04/22 5:55,9/04/22 12:56,3053,NU-20m-80.xx,7500,1396
103,4/9/2022,early,9/04/22 12:56,9/04/22 13:55,3052,NU-22m-68.xxx,0,0
103,4/10/2022,night,10/04/22 21:55,11/04/22 5:55,3052,NU-22m-68.xxx,8692,2573
103,4/11/2022,early,11/04/22 5:55,11/04/22 8:54,3052,NU-22m-68.xxx,3985,246
103,4/11/2022,early,11/04/22 8:54,11/04/22 13:55,3053,NU-20m-80.xx,5200,880
103,4/11/2022,late,11/04/22 13:55,11/04/22 21:55,3053,NU-20m-80.xx,9244,884
103,4/11/2022,night,11/04/22 21:55,12/04/22 5:55,3053,NU-20m-80.xx,9429,698
103,4/12/2022,early,12/04/22 5:55,12/04/22 13:55,3053,NU-20m-80.xx,9554,573
103,4/12/2022,late,12/04/22 13:55,12/04/22 21:55,3053,NU-20m-80.xx,9495,633
103,4/12/2022,night,12/04/22 21:55,13/04/22 5:55,3053,NU-20m-80.xx,9503,625
103,4/13/2022,early,13/04/22 5:55,13/04/22 13:55,3053,NU-20m-80.xx,9788,339
103,4/13/2022,late,13/04/22 13:55,13/04/22 21:55,3053,NU-20m-80.xx,9292,837
103,4/13/2022,night,13/04/22 21:55,14/04/22 1:15,3053,NU-20m-80.xx,4120,119
103,4/13/2022,night,14/04/22 1:15,14/04/22 5:55,3058,ND-22m-143.xxx,3060,588
103,4/14/2022,early,14/04/22 5:55,14/04/22 13:55,3058,ND-22m-143.xxx,9966,818
103,4/14/2022,late,14/04/22 13:55,14/04/22 21:55,3058,ND-22m-143.xxx,9749,1217
103,4/14/2022,night,14/04/22 21:55,15/04/22 5:55,3058,ND-22m-143.xxx,10018,946
103,4/15/2022,early,15/04/22 5:55,15/04/22 13:55,3058,ND-22m-143.xxx,10150,814
103,4/15/2022,late,15/04/22 13:55,15/04/22 21:55,3058,ND-22m-143.xxx,9631,1119
103,4/15/2022,night,15/04/22 21:55,16/04/22 5:55,3058,ND-22m-143.xxx,9683,1281
103,4/16/2022,early,16/04/22 5:55,16/04/22 13:43,3058,ND-22m-143.xxx,10071,630
103,4/16/2022,early,16/04/22 13:43,16/04/22 13:55,3057,ND-20m-79.xxx,0,0
103,4/19/2022,early,19/04/22 5:55,19/04/22 13:55,3057,ND-20m-79.xxx,7865,1745
103,4/19/2022,late,19/04/22 13:55,19/04/22 21:55,3057,ND-20m-79.xxx,7923,648
103,4/19/2022,night,19/04/22 21:55,20/04/22 5:55,3052,NU-22m-68.xxx,7720,2673
103,4/20/2022,early,20/04/22 5:55,20/04/22 13:55,3052,NU-22m-68.xxx,10151,1152
103,4/20/2022,late,20/04/22 13:55,20/04/22 21:55,3052,NU-22m-68.xxx,10490,768
103,4/20/2022,night,20/04/22 21:55,21/04/22 5:55,3052,NU-22m-68.xxx,10123,1131
103,4/21/2022,early,21/04/22 5:55,21/04/22 13:55,3052,NU-22m-68.xxx,9870,1044
103,4/21/2022,late,21/04/22 13:55,21/04/22 21:55,3052,NU-22m-68.xxx,10430,838
103,4/21/2022,night,21/04/22 21:55,22/04/22 5:55,3052,NU-22m-68.xxx,7782,654
103,4/24/2022,night,24/04/22 21:55,25/04/22 5:55,3052,NU-22m-68.xxx,9887,1125
103,4/25/2022,early,25/04/22 5:55,25/04/22 10:51,3052,NU-22m-68.xxx,6656,320
103,4/25/2022,early,25/04/22 10:51,25/04/22 13:55,3053,NU-20m-80.xx,3266,329
103,4/25/2022,late,25/04/22 13:55,25/04/22 21:55,3053,NU-20m-80.xx,9358,864
103,4/25/2022,night,25/04/22 21:55,26/04/22 5:55,3053,NU-20m-80.xx,9366,856
103,4/26/2022,early,26/04/22 5:55,26/04/22 13:55,3053,NU-20m-80.xx,9353,869
103,4/26/2022,late,26/04/22 13:55,26/04/22 21:55,3053,NU-20m-80.xx,9049,1174
103,4/26/2022,night,26/04/22 21:55,27/04/22 5:55,3053,NU-20m-80.xx,9726,496
103,4/27/2022,early,27/04/22 5:55,27/04/22 13:55,3053,NU-20m-80.xx,9753,470
103,4/27/2022,late,27/04/22 13:55,27/04/22 21:55,3053,NU-20m-80.xx,9506,716
103,4/27/2022,night,27/04/22 21:55,28/04/22 5:55,3053,NU-20m-80.xx,9809,411
103,4/28/2022,early,28/04/22 5:55,28/04/22 13:55,3053,NU-20m-80.xx,9893,329
103,4/28/2022,late,28/04/22 13:55,28/04/22 21:55,3053,NU-20m-80.xx,9995,227
103,4/28/2022,night,28/04/22 21:55,29/04/22 5:55,3053,NU-20m-80.xx,7130,242
103,4/30/2022,early,30/04/22 5:55,30/04/22 13:55,3052,NU-22m-68.xxx,8579,2601
103,5/1/2022,night,1/05/22 21:55,2/05/22 0:36,3004,FX-14m-18.xx,1887,567
103,5/1/2022,night,2/05/22 0:36,2/05/22 0:51,3005,FX-16m-37.xxx,0,51
103,5/1/2022,night,2/05/22 0:51,2/05/22 5:55,3006,FX-16m-37.xxx,4574,463
103,5/2/2022,early,2/05/22 5:55,2/05/22 13:55,3006,FX-16m-37.xxx,7675,404
103,5/2/2022,late,2/05/22 13:55,2/05/22 21:55,3006,FX-16m-37.xxx,7598,378
103,5/2/2022,night,2/05/22 21:55,3/05/22 5:55,3006,FX-16m-37.xxx,7854,236
103,5/3/2022,early,3/05/22 5:55,3/05/22 13:55,3006,FX-16m-37.xxx,7729,362
103,5/3/2022,late,3/05/22 13:55,3/05/22 21:55,3006,FX-16m-37.xxx,7432,444
103,5/3/2022,night,3/05/22 21:55,4/05/22 5:55,3006,FX-16m-37.xxx,7490,581
103,5/4/2022,early,4/05/22 5:55,4/05/22 9:10,3006,FX-16m-37.xxx,2906,158
103,5/4/2022,early,4/05/22 9:10,4/05/22 13:55,3007,FX-20m-37.xxx,3189,783
103,5/4/2022,early,4/05/22 12:23,4/05/22 13:34,3008,FX-20m-18.xx,252,945
103,5/4/2022,late,4/05/22 13:55,4/05/22 16:54,3007,FX-20m-37.xxx,2796,359
103,5/4/2022,late,4/05/22 16:54,4/05/22 21:55,3006,FX-16m-37.xxx,4482,255
103,5/4/2022,night,4/05/22 21:55,5/05/22 4:32,3006,FX-16m-37.xxx,6202,488
103,5/4/2022,night,5/05/22 4:32,5/05/22 5:55,3053,NU-20m-80.xx,0,0
103,5/5/2022,early,5/05/22 5:55,5/05/22 13:55,3053,NU-20m-80.xx,8127,751
103,5/5/2022,late,5/05/22 13:55,5/05/22 21:55,3053,NU-20m-80.xx,9779,281
103,5/5/2022,night,5/05/22 21:55,6/05/22 5:55,3053,NU-20m-80.xx,9354,490
103,5/6/2022,early,6/05/22 5:55,6/05/22 13:55,3053,NU-20m-80.xx,9851,370
103,5/6/2022,late,6/05/22 13:55,6/05/22 21:55,3053,NU-20m-80.xx,8932,1290
103,5/6/2022,night,6/05/22 21:55,7/05/22 5:55,3053,NU-20m-80.xx,9615,606
103,5/7/2022,early,7/05/22 5:55,7/05/22 13:55,3053,NU-20m-80.xx,9463,345
103,5/9/2022,early,9/05/22 5:55,9/05/22 13:55,3006,FX-16m-37.xxx,0,0
103,5/9/2022,late,9/05/22 13:55,9/05/22 21:55,3006,FX-16m-37.xxx,6537,1007
103,5/9/2022,night,9/05/22 21:55,10/05/22 5:55,3006,FX-16m-37.xxx,7569,252
103,5/10/2022,early,10/05/22 5:55,10/05/22 13:55,3006,FX-16m-37.xxx,8007,131
103,5/10/2022,late,10/05/22 13:55,10/05/22 21:55,3006,FX-16m-37.xxx,6855,1280
103,5/10/2022,night,10/05/22 21:55,11/05/22 5:55,3006,FX-16m-37.xxx,6490,1247
103,5/11/2022,early,11/05/22 5:55,11/05/22 13:55,3006,FX-16m-37.xxx,7457,1014
103,5/11/2022,late,11/05/22 13:55,11/05/22 21:55,3006,FX-16m-37.xxx,6750,1273
103,5/11/2022,night,11/05/22 21:55,12/05/22 5:55,3006,FX-16m-37.xxx,7073,1097
103,5/12/2022,early,12/05/22 5:55,12/05/22 9:51,3006,FX-16m-37.xxx,3380,474
103,5/12/2022,late,12/05/22 15:38,12/05/22 21:55,3053,NU-20m-80.xx,2568,2816
103,5/12/2022,night,12/05/22 21:55,13/05/22 5:55,3053,NU-20m-80.xx,5869,1287
103,5/14/2022,early,14/05/22 5:55,14/05/22 13:34,3052,NU-22m-68.xxx,9344,1186
103,5/14/2022,early,14/05/22 13:34,14/05/22 13:55,3058,ND-22m-143.xxx,0,0
103,5/15/2022,night,15/05/22 21:55,16/05/22 5:55,3058,ND-22m-143.xxx,9080,1911
103,5/16/2022,early,16/05/22 5:55,16/05/22 7:53,3058,ND-22m-143.xxx,2059,658
103,5/16/2022,early,16/05/22 7:53,16/05/22 13:55,3057,ND-20m-79.xxx,5346,1884
103,5/16/2022,late,16/05/22 13:55,16/05/22 21:55,3057,ND-20m-79.xxx,8728,959
103,5/16/2022,night,16/05/22 21:55,17/05/22 5:55,3057,ND-20m-79.xxx,9710,276
103,5/17/2022,early,17/05/22 5:55,17/05/22 8:40,3057,ND-20m-79.xxx,3337,114
103,5/17/2022,early,17/05/22 8:40,17/05/22 13:55,3005,FX-16m-37.xxx,1772,866
103,5/17/2022,late,17/05/22 13:55,17/05/22 16:27,3005,FX-16m-37.xxx,2334,259
103,5/17/2022,late,17/05/22 16:27,17/05/22 21:55,3004,FX-14m-18.xx,3820,466
103,5/17/2022,night,17/05/22 21:55,18/05/22 5:55,3004,FX-14m-18.xx,5988,872
103,5/18/2022,early,18/05/22 5:55,18/05/22 13:55,3004,FX-14m-18.xx,6103,1160
103,5/18/2022,late,18/05/22 13:55,18/05/22 16:11,3004,FX-14m-18.xx,1848,227
103,5/18/2022,late,18/05/22 16:11,18/05/22 17:17,3005,FX-16m-37.xxx,419,479
103,5/18/2022,late,18/05/22 17:17,18/05/22 18:37,3008,FX-20m-18.xx,841,471
103,5/18/2022,late,18/05/22 18:37,18/05/22 21:04,3007,FX-20m-37.xxx,2673,232
103,5/18/2022,late,18/05/22 21:04,18/05/22 21:55,3006,FX-16m-37.xxx,123,448
103,5/18/2022,night,18/05/22 21:55,19/05/22 5:55,3006,FX-16m-37.xxx,6988,1133
103,5/19/2022,early,19/05/22 5:55,19/05/22 13:55,3006,FX-16m-37.xxx,6436,1677
103,5/19/2022,late,19/05/22 13:55,19/05/22 21:55,3006,FX-16m-37.xxx,6649,1358
103,5/19/2022,night,19/05/22 21:55,20/05/22 5:55,3006,FX-16m-37.xxx,6822,1123
103,5/20/2022,early,20/05/22 5:55,20/05/22 13:55,3006,FX-16m-37.xxx,3815,1711
103,5/20/2022,late,20/05/22 13:55,20/05/22 17:41,3006,FX-16m-37.xxx,3206,652
103,5/20/2022,late,20/05/22 17:41,20/05/22 21:55,3052,NU-22m-68.xxx,2021,1137
103,5/20/2022,night,20/05/22 21:55,21/05/22 5:55,3052,NU-22m-68.xxx,10040,1366
103,5/21/2022,early,21/05/22 5:55,21/05/22 13:55,3052,NU-22m-68.xxx,7699,2066
103,5/22/2022,night,22/05/22 21:55,23/05/22 5:55,3052,NU-22m-68.xxx,3713,707
103,5/23/2022,night,23/05/22 22:52,24/05/22 5:55,3052,NU-22m-68.xxx,8200,1364
103,5/24/2022,early,24/05/22 5:55,24/05/22 6:26,3052,NU-22m-68.xxx,690,48
103,5/24/2022,night,25/05/22 0:16,25/05/22 5:55,3053,NU-20m-80.xx,5902,989
103,5/25/2022,early,25/05/22 5:55,25/05/22 13:55,3053,NU-20m-80.xx,9830,298
103,5/25/2022,late,25/05/22 13:55,25/05/22 21:55,3053,NU-20m-80.xx,9657,470
103,5/25/2022,night,25/05/22 21:55,26/05/22 5:55,3053,NU-20m-80.xx,5249,1019
103,5/29/2022,night,29/05/22 21:55,30/05/22 5:55,3058,ND-22m-143.xxx,9000,1652
103,5/30/2022,early,30/05/22 5:55,30/05/22 13:55,3058,ND-22m-143.xxx,6705,3547
103,5/30/2022,late,30/05/22 13:55,30/05/22 21:55,3058,ND-22m-143.xxx,2718,2200
103,5/30/2022,night,30/05/22 21:55,31/05/22 5:55,3058,ND-22m-143.xxx,4064,6580
103,5/31/2022,early,31/05/22 5:55,31/05/22 13:55,3058,ND-22m-143.xxx,9798,1199
103,5/31/2022,late,31/05/22 13:55,31/05/22 21:55,3058,ND-22m-143.xxx,10503,489
103,5/31/2022,night,31/05/22 21:55,1/06/22 5:55,3058,ND-22m-143.xxx,10077,915
103,6/1/2022,early,1/06/22 5:55,1/06/22 13:55,3058,ND-22m-143.xxx,9791,1201
103,6/1/2022,late,1/06/22 13:55,1/06/22 18:28,3058,ND-22m-143.xxx,6025,239
103,6/1/2022,late,1/06/22 18:28,1/06/22 21:55,3057,ND-20m-79.xxx,3293,460
103,6/1/2022,night,1/06/22 21:55,2/06/22 3:24,3057,ND-20m-79.xxx,6690,169
103,6/1/2022,night,2/06/22 3:24,2/06/22 5:55,3058,ND-22m-143.xxx,2651,449
103,6/2/2022,early,2/06/22 5:55,2/06/22 13:55,3058,ND-22m-143.xxx,4798,2410
103,6/2/2022,late,2/06/22 13:55,2/06/22 21:55,3058,ND-22m-143.xxx,10444,548
103,6/2/2022,night,2/06/22 21:55,3/06/22 5:55,3058,ND-22m-143.xxx,10100,892
103,6/3/2022,early,3/06/22 5:55,3/06/22 13:55,3058,ND-22m-143.xxx,10119,655
103,6/3/2022,late,3/06/22 13:55,3/06/22 21:55,3058,ND-22m-143.xxx,10541,450
103,6/3/2022,night,3/06/22 21:55,4/06/22 5:55,3058,ND-22m-143.xxx,10699,293
103,6/4/2022,early,4/06/22 5:55,4/06/22 12:08,3058,ND-22m-143.xxx,8189,372
103,6/4/2022,early,4/06/22 12:08,4/06/22 13:55,3004,FX-14m-18.xx,0,0
103,6/7/2022,early,7/06/22 5:55,7/06/22 13:55,3004,FX-14m-18.xx,5811,1334
103,6/7/2022,late,7/06/22 13:55,7/06/22 21:55,3004,FX-14m-18.xx,6708,571
103,6/7/2022,night,7/06/22 21:55,8/06/22 4:06,3004,FX-14m-18.xx,4820,516
103,6/7/2022,night,8/06/22 4:06,8/06/22 5:55,3005,FX-16m-37.xxx,1355,306
103,6/8/2022,early,8/06/22 5:55,8/06/22 12:18,3005,FX-16m-37.xxx,5605,789
103,6/8/2022,early,8/06/22 12:18,8/06/22 12:59,3007,FX-20m-37.xxx,0,43
103,6/8/2022,early,8/06/22 12:59,8/06/22 13:55,3006,FX-16m-37.xxx,467,432
103,6/8/2022,late,8/06/22 13:55,8/06/22 18:06,3006,FX-16m-37.xxx,3994,241
103,6/8/2022,late,8/06/22 18:06,8/06/22 21:55,3058,ND-22m-143.xxx,2338,804
103,6/8/2022,night,8/06/22 21:55,9/06/22 5:55,3058,ND-22m-143.xxx,10275,701
103,6/9/2022,early,9/06/22 5:55,9/06/22 13:55,3058,ND-22m-143.xxx,9894,369
103,6/9/2022,late,9/06/22 13:55,9/06/22 21:55,3058,ND-22m-143.xxx,6988,2566
103,6/9/2022,night,9/06/22 21:55,10/06/22 5:55,3058,ND-22m-143.xxx,10095,660
103,6/10/2022,early,10/06/22 5:55,10/06/22 13:55,3058,ND-22m-143.xxx,9597,1378
103,6/10/2022,late,10/06/22 13:55,10/06/22 21:55,3058,ND-22m-143.xxx,10281,710
103,6/10/2022,night,10/06/22 21:55,11/06/22 5:55,3058,ND-22m-143.xxx,10339,653
103,6/11/2022,early,11/06/22 5:55,11/06/22 13:44,3058,ND-22m-143.xxx,10122,630
103,6/11/2022,early,11/06/22 13:44,11/06/22 13:55,3057,ND-20m-79.xxx,0,0
103,6/12/2022,night,12/06/22 21:55,13/06/22 5:55,3057,ND-20m-79.xxx,4402,5293
103,6/13/2022,early,13/06/22 5:55,13/06/22 13:55,3057,ND-20m-79.xxx,8390,1574
103,6/13/2022,late,13/06/22 13:55,13/06/22 21:55,3057,ND-20m-79.xxx,8999,962
103,6/13/2022,night,13/06/22 21:55,14/06/22 5:55,3057,ND-20m-79.xxx,9131,547
103,6/14/2022,early,14/06/22 5:55,14/06/22 13:55,3057,ND-20m-79.xxx,9630,331
103,6/14/2022,late,14/06/22 13:55,14/06/22 20:50,3057,ND-20m-79.xxx,8240,406
103,6/14/2022,late,14/06/22 20:50,14/06/22 21:55,3058,ND-22m-143.xxx,416,556
103,6/14/2022,night,14/06/22 21:55,15/06/22 5:55,3058,ND-22m-143.xxx,10284,693
103,6/15/2022,early,15/06/22 5:55,15/06/22 13:55,3058,ND-22m-143.xxx,9996,975
103,6/15/2022,late,15/06/22 13:55,15/06/22 21:55,3058,ND-22m-143.xxx,9401,1200
103,6/15/2022,night,15/06/22 21:55,16/06/22 5:55,3058,ND-22m-143.xxx,10055,916
103,6/16/2022,early,16/06/22 5:55,16/06/22 13:55,3058,ND-22m-143.xxx,10150,821
103,6/16/2022,late,16/06/22 13:55,16/06/22 21:55,3058,ND-22m-143.xxx,8844,2127
103,6/16/2022,night,16/06/22 21:55,17/06/22 5:55,3058,ND-22m-143.xxx,10148,823
103,6/17/2022,early,17/06/22 5:55,17/06/22 13:55,3058,ND-22m-143.xxx,8828,1742
103,6/17/2022,late,17/06/22 13:55,17/06/22 21:55,3058,ND-22m-143.xxx,9512,1458
103,6/17/2022,night,17/06/22 21:55,18/06/22 5:55,3058,ND-22m-143.xxx,10154,816
103,6/18/2022,early,18/06/22 5:55,18/06/22 11:58,3058,ND-22m-143.xxx,7636,670
103,6/18/2022,early,18/06/22 11:58,18/06/22 13:55,3053,NU-20m-80.xx,0,0
103,6/21/2022,early,21/06/22 5:55,21/06/22 10:23,3053,NU-20m-80.xx,3331,910
103,6/21/2022,early,21/06/22 10:23,21/06/22 13:55,3052,NU-22m-68.xxx,455,495
103,6/21/2022,late,21/06/22 13:55,21/06/22 18:38,3052,NU-22m-68.xxx,5954,432
103,6/21/2022,late,21/06/22 18:38,21/06/22 21:55,3053,NU-20m-80.xx,3429,454
103,6/21/2022,night,21/06/22 21:55,22/06/22 5:55,3053,NU-20m-80.xx,9856,271
103,6/22/2022,early,22/06/22 5:55,22/06/22 13:55,3053,NU-20m-80.xx,9438,688
103,6/22/2022,late,22/06/22 13:55,22/06/22 21:55,3053,NU-20m-80.xx,9426,703
103,6/22/2022,night,22/06/22 21:55,23/06/22 5:55,3053,NU-20m-80.xx,9634,492
103,6/23/2022,early,23/06/22 5:55,23/06/22 13:55,3053,NU-20m-80.xx,9608,518
103,6/23/2022,late,23/06/22 13:55,23/06/22 19:52,3053,NU-20m-80.xx,7257,293
103,6/23/2022,late,23/06/22 19:52,23/06/22 21:55,3052,NU-22m-68.xxx,1183,1317
103,6/23/2022,night,23/06/22 21:55,24/06/22 5:55,3052,NU-22m-68.xxx,10119,1136
103,6/24/2022,early,24/06/22 5:55,24/06/22 13:55,3052,NU-22m-68.xxx,10185,1063
103,6/24/2022,late,24/06/22 13:55,24/06/22 21:55,3052,NU-22m-68.xxx,10573,680
103,6/24/2022,night,24/06/22 21:55,25/06/22 5:55,3052,NU-22m-68.xxx,9212,635
103,6/26/2022,night,26/06/22 21:55,27/06/22 5:55,3058,ND-22m-143.xxx,9070,1864
103,6/27/2022,early,27/06/22 5:55,27/06/22 13:55,3058,ND-22m-143.xxx,1849,307
103,6/27/2022,late,27/06/22 13:55,27/06/22 21:55,3058,ND-22m-143.xxx,0,0
103,6/27/2022,night,27/06/22 21:55,28/06/22 5:55,3058,ND-22m-143.xxx,3710,962
103,6/28/2022,early,28/06/22 5:55,28/06/22 13:55,3058,ND-22m-143.xxx,9666,1356
103,6/28/2022,late,28/06/22 13:55,28/06/22 21:55,3058,ND-22m-143.xxx,9824,1129
103,6/28/2022,night,28/06/22 21:55,29/06/22 5:55,3058,ND-22m-143.xxx,10392,756
103,6/29/2022,early,29/06/22 5:55,29/06/22 13:55,3058,ND-22m-143.xxx,9986,1165
103,6/29/2022,late,29/06/22 13:55,29/06/22 21:55,3058,ND-22m-143.xxx,10550,600
103,6/29/2022,night,29/06/22 21:55,30/06/22 5:55,3058,ND-22m-143.xxx,10672,478
103,6/30/2022,early,30/06/22 5:55,30/06/22 13:55,3058,ND-22m-143.xxx,10505,646
103,6/30/2022,late,30/06/22 13:55,30/06/22 21:55,3058,ND-22m-143.xxx,10244,907
103,6/30/2022,night,30/06/22 21:55,1/07/22 5:55,3058,ND-22m-143.xxx,10142,1009
103,7/1/2022,early,1/07/22 5:55,1/07/22 13:55,3058,ND-22m-143.xxx,10530,620
103,7/1/2022,late,1/07/22 13:55,1/07/22 21:55,3058,ND-22m-143.xxx,10196,955
103,7/1/2022,night,1/07/22 21:55,2/07/22 5:55,3058,ND-22m-143.xxx,10631,517
103,7/2/2022,early,2/07/22 5:55,2/07/22 13:55,3058,ND-22m-143.xxx,10035,667
103,7/3/2022,night,3/07/22 21:55,4/07/22 5:55,3053,NU-20m-80.xx,0,0
103,7/4/2022,early,4/07/22 5:55,4/07/22 13:55,3053,NU-20m-80.xx,8740,1014
103,7/4/2022,late,4/07/22 13:55,4/07/22 21:55,3053,NU-20m-80.xx,9473,656
103,7/4/2022,night,4/07/22 21:55,5/07/22 5:55,3053,NU-20m-80.xx,8323,1544
103,7/5/2022,early,5/07/22 5:55,5/07/22 13:55,3053,NU-20m-80.xx,9693,434
103,7/5/2022,late,5/07/22 13:55,5/07/22 21:55,3053,NU-20m-80.xx,9478,650
103,7/5/2022,night,5/07/22 21:55,6/07/22 5:55,3053,NU-20m-80.xx,9195,933
103,7/6/2022,early,6/07/22 5:55,6/07/22 13:55,3053,NU-20m-80.xx,8982,1146
103,7/6/2022,late,6/07/22 13:55,6/07/22 21:55,3053,NU-20m-80.xx,9667,464
103,7/6/2022,night,6/07/22 21:55,7/07/22 4:18,3053,NU-20m-80.xx,7630,468
103,7/6/2022,night,7/07/22 4:18,7/07/22 5:55,3058,ND-22m-143.xxx,0,0
103,7/7/2022,early,7/07/22 5:55,7/07/22 13:55,3058,ND-22m-143.xxx,9777,907
103,7/7/2022,late,7/07/22 13:55,7/07/22 21:55,3058,ND-22m-143.xxx,9213,1684
103,7/7/2022,night,7/07/22 21:55,8/07/22 5:55,3058,ND-22m-143.xxx,10151,575
103,7/8/2022,early,8/07/22 5:55,8/07/22 13:55,3058,ND-22m-143.xxx,10042,950
103,7/8/2022,late,8/07/22 13:55,8/07/22 19:21,3058,ND-22m-143.xxx,7088,388
103,7/8/2022,late,8/07/22 19:21,8/07/22 21:55,3053,NU-20m-80.xx,617,639
103,7/8/2022,night,8/07/22 21:55,9/07/22 2:55,3053,NU-20m-80.xx,6078,273
103,7/8/2022,night,9/07/22 2:55,9/07/22 5:55,3052,NU-22m-68.xxx,2889,993
103,7/9/2022,early,9/07/22 5:55,9/07/22 12:48,3052,NU-22m-68.xxx,8850,840
103,7/9/2022,early,9/07/22 12:48,9/07/22 13:55,3006,FX-16m-37.xxx,0,0
103,7/10/2022,night,10/07/22 21:55,11/07/22 5:55,3006,FX-16m-37.xxx,6982,510
103,7/11/2022,early,11/07/22 5:55,11/07/22 13:55,3006,FX-16m-37.xxx,7225,854
103,7/11/2022,late,11/07/22 13:55,11/07/22 21:55,3006,FX-16m-37.xxx,7257,901
103,7/11/2022,night,11/07/22 21:55,12/07/22 5:55,3006,FX-16m-37.xxx,7301,920
103,7/12/2022,early,12/07/22 5:55,12/07/22 13:55,3006,FX-16m-37.xxx,7252,1006
103,7/12/2022,late,12/07/22 13:55,12/07/22 21:55,3006,FX-16m-37.xxx,4697,1893
103,7/12/2022,night,12/07/22 21:55,13/07/22 5:55,3006,FX-16m-37.xxx,0,0
103,7/13/2022,early,13/07/22 5:55,13/07/22 13:55,3006,FX-16m-37.xxx,5538,1917
103,7/13/2022,late,13/07/22 13:55,13/07/22 21:55,3006,FX-16m-37.xxx,7673,634
103,7/13/2022,night,13/07/22 21:55,14/07/22 5:55,3006,FX-16m-37.xxx,7517,739
103,7/14/2022,early,14/07/22 5:55,14/07/22 13:55,3006,FX-16m-37.xxx,1201,94
103,7/14/2022,late,14/07/22 13:55,14/07/22 21:55,3006,FX-16m-37.xxx,7428,768
103,7/14/2022,night,14/07/22 21:55,15/07/22 5:55,3006,FX-16m-37.xxx,7177,894
103,7/15/2022,early,15/07/22 5:55,15/07/22 13:55,3006,FX-16m-37.xxx,6731,1048
103,7/15/2022,late,15/07/22 13:55,15/07/22 21:55,3006,FX-16m-37.xxx,0,0
103,7/15/2022,night,15/07/22 21:55,16/07/22 5:55,3006,FX-16m-37.xxx,5404,418
103,7/18/2022,early,18/07/22 5:55,18/07/22 13:55,3006,FX-16m-37.xxx,0,0
103,7/18/2022,late,18/07/22 13:55,18/07/22 21:55,3006,FX-16m-37.xxx,0,0
103,7/18/2022,night,18/07/22 21:55,19/07/22 5:55,3006,FX-16m-37.xxx,6975,997
103,7/19/2022,early,19/07/22 5:55,19/07/22 13:55,3005,FX-16m-37.xxx,0,0
