Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,early,3053,3331,910,NU,20m,80.xx,21/06/2022,05:55:00,21/06/2022,10:23:00,2022-06-21 05:55:00,2022-06-21 10:23:00,4241,0.21457203489742985,268.0,15.824626865671641
103,early,3052,455,495,NU,22m,68.xxx,21/06/2022,10:23:00,21/06/2022,13:55:00,2022-06-21 10:23:00,2022-06-21 13:55:00,950,0.5210526315789473,212.0,4.481132075471698
103,late,3052,5954,432,NU,22m,68.xxx,21/06/2022,13:55:00,21/06/2022,18:38:00,2022-06-21 13:55:00,2022-06-21 18:38:00,6386,0.06764797995615408,283.0,22.565371024734983
103,late,3053,3429,454,NU,20m,80.xx,21/06/2022,18:38:00,21/06/2022,21:55:00,2022-06-21 18:38:00,2022-06-21 21:55:00,3883,0.11691990728817925,197.0,19.710659898477157
103,night,3053,9856,271,NU,20m,80.xx,21/06/2022,21:55:00,22/06/2022,05:55:00,2022-06-21 21:55:00,2022-06-22 05:55:00,10127,0.026760146143971562,480.0,21.097916666666666
103,early,3053,9438,688,NU,20m,80.xx,22/06/2022,05:55:00,22/06/2022,13:55:00,2022-06-22 05:55:00,2022-06-22 13:55:00,10126,0.06794390677463955,480.0,21.095833333333335
103,late,3053,9426,703,NU,20m,80.xx,22/06/2022,13:55:00,22/06/2022,21:55:00,2022-06-22 13:55:00,2022-06-22 21:55:00,10129,0.06940467963273768,480.0,21.102083333333333
103,night,3053,9634,492,NU,20m,80.xx,22/06/2022,21:55:00,23/06/2022,05:55:00,2022-06-22 21:55:00,2022-06-23 05:55:00,10126,0.048587793798143396,480.0,21.095833333333335
103,early,3053,9608,518,NU,20m,80.xx,23/06/2022,05:55:00,23/06/2022,13:55:00,2022-06-23 05:55:00,2022-06-23 13:55:00,10126,0.05115544143788268,480.0,21.095833333333335
103,late,3053,7257,293,NU,20m,80.xx,23/06/2022,13:55:00,23/06/2022,19:52:00,2022-06-23 13:55:00,2022-06-23 19:52:00,7550,0.03880794701986755,357.0,21.1484593837535
103,late,3052,1183,1317,NU,22m,68.xxx,23/06/2022,19:52:00,23/06/2022,21:55:00,2022-06-23 19:52:00,2022-06-23 21:55:00,2500,0.5268,123.0,20.32520325203252
103,night,3052,10119,1136,NU,22m,68.xxx,23/06/2022,21:55:00,24/06/2022,05:55:00,2022-06-23 21:55:00,2022-06-24 05:55:00,11255,0.10093291870279876,480.0,23.447916666666668
103,early,3052,10185,1063,NU,22m,68.xxx,24/06/2022,05:55:00,24/06/2022,13:55:00,2022-06-24 05:55:00,2022-06-24 13:55:00,11248,0.09450568990042674,480.0,23.433333333333334
103,late,3052,10573,680,NU,22m,68.xxx,24/06/2022,13:55:00,24/06/2022,21:55:00,2022-06-24 13:55:00,2022-06-24 21:55:00,11253,0.06042833022305163,480.0,23.44375
103,night,3052,9212,635,NU,22m,68.xxx,24/06/2022,21:55:00,25/06/2022,05:55:00,2022-06-24 21:55:00,2022-06-25 05:55:00,9847,0.06448664567888697,480.0,20.514583333333334
103,early,3053,8740,1014,NU,20m,80.xx,04/07/2022,05:55:00,04/07/2022,13:55:00,2022-07-04 05:55:00,2022-07-04 13:55:00,9754,0.10395735083042854,480.0,20.320833333333333
103,late,3053,9473,656,NU,20m,80.xx,04/07/2022,13:55:00,04/07/2022,21:55:00,2022-07-04 13:55:00,2022-07-04 21:55:00,10129,0.06476453746667983,480.0,21.102083333333333
